Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn,Prediction,Segment
63,1,44,141.57,0,0,6196.81,0,0,Loyal
58,1,49,122.45,0,2,6020.63,0,0,Loyal
30,0,21,129.69,0,1,2699.75,1,1,At Risk
23,1,18,95.81,0,2,1729.14,0,0,Dormant
39,0,29,137.19,0,1,3905.56,1,1,At Risk
50,0,40,23.6,0,2,1015.95,1,1,At Risk
50,1,70,119.82,0,0,8386.12,1,1,At Risk
21,0,14,59.1,1,2,875.78,0,0,Dormant
31,0,20,18.94,0,3,366.94,0,0,Dormant
67,0,58,59.76,1,0,3428.11,0,0,Loyal
65,0,14,61.13,0,2,813.67,0,0,Dormant
52,0,34,71.78,0,0,2458.37,0,0,Loyal
44,0,8,78.52,2,2,668.98,0,0,Dormant
23,1,43,147.16,1,3,6358.49,1,1,At Risk
75,0,14,85.13,0,1,1074.59,0,0,Dormant
78,2,72,38.59,0,0,2775.92,1,1,At Risk
80,0,61,13.87,1,3,911.66,0,0,Loyal
18,0,22,81.23,2,3,1812.41,0,0,Dormant
60,1,32,71.5,0,2,2275.17,0,0,Loyal
45,0,50,43.12,0,1,2137.48,0,0,Loyal
46,0,9,86.79,2,1,772.2,1,1,At Risk
49,1,63,63.49,2,3,4089.38,0,0,Loyal
45,1,41,85.82,0,1,3514.72,1,1,At Risk
44,1,69,13.27,0,0,1051.22,0,0,Loyal
27,0,14,35.97,0,3,433.37,1,1,At Risk
35,0,36,74.59,0,0,2768.1,1,1,At Risk
21,1,54,86.31,1,2,4703.67,0,0,Loyal
55,1,46,68.26,0,3,3146.1,0,0,Loyal
78,1,18,142.86,2,1,2573.32,1,1,At Risk
68,1,37,90.05,0,2,3257.03,0,0,Loyal
58,1,51,51.76,1,3,2600.82,0,0,Loyal
59,2,7,147.75,0,3,1063.67,1,1,At Risk
69,0,71,145.52,0,2,10306.69,1,1,At Risk
72,0,52,106.07,0,3,5509.38,1,1,At Risk
49,1,18,37.61,0,1,583.67,0,0,Dormant
76,1,48,11.65,0,2,616.11,0,0,Loyal
22,2,30,139.14,0,2,4220.32,1,1,At Risk
39,0,56,134.83,1,1,7542.03,0,0,Loyal
74,0,15,79.76,2,2,1161.51,0,0,Dormant
65,1,2,47.7,1,2,37.39,0,0,Dormant
74,1,43,106.9,0,3,4596.8,0,0,Loyal
39,0,20,22.14,1,3,376.55,0,0,Dormant
19,1,19,127.25,1,3,2339.18,0,0,Dormant
58,1,26,142.05,2,2,3763.99,1,1,At Risk
60,1,18,66.54,0,2,1159.03,1,1,At Risk
51,1,26,115.64,0,0,3042.53,0,0,Loyal
67,0,12,16.7,0,1,253.84,0,0,Dormant
19,0,25,40.1,1,2,1025.89,0,0,Loyal
63,0,63,70.03,2,3,4444.17,0,0,Loyal
72,1,7,67.36,0,1,346.2,1,1,At Risk
76,2,31,116.79,2,2,3631.11,0,0,Loyal
53,0,13,92.22,2,1,1141.95,0,0,Dormant
57,1,46,110.09,1,3,5079.47,0,0,Loyal
25,1,72,44.84,0,0,3330.95,0,0,Loyal
50,0,13,39.56,0,2,493.15,0,0,Dormant
50,1,22,131.88,2,0,2940.74,1,1,At Risk
21,1,54,130.87,0,2,6964.68,1,1,At Risk
35,1,2,144.72,0,0,338.47,1,1,At Risk
78,0,31,132.69,0,2,4137.83,1,0,Loyal
36,0,9,82.78,0,3,861.46,1,1,At Risk
27,0,34,70.64,0,2,2416.2,0,0,Loyal
67,0,29,18.6,1,3,523.82,0,0,Loyal
59,0,26,19.85,2,1,522.39,0,0,Loyal
58,0,5,27.85,2,3,126.63,0,0,Dormant
47,0,39,18.61,0,3,817.48,0,0,Loyal
39,1,1,75.55,2,1,100.98,0,0,Dormant
56,0,23,19.87,0,0,470.6,1,1,At Risk
55,0,72,93.64,0,2,6748.98,0,1,At Risk
18,0,37,144.36,0,2,5323.5,1,1,At Risk
47,0,69,85.09,0,3,5940.51,0,0,Loyal
22,1,16,110.17,0,1,1789.68,0,0,Dormant
68,1,16,108.8,2,0,1622.56,0,0,Dormant
64,0,8,78.37,1,3,623.76,1,0,Dormant
43,1,9,135.05,0,0,1195.68,1,1,At Risk
73,0,23,52.18,1,1,1240.83,0,0,Dormant
80,0,47,57.33,0,2,2764.07,0,0,Loyal
63,1,15,77.53,2,2,1147.57,0,0,Dormant
48,0,28,119.52,2,3,3331.74,0,0,Loyal
56,0,22,91.77,0,2,1978.25,1,1,At Risk
58,1,53,98.18,2,3,5229.22,0,0,Loyal
29,0,48,67.72,1,1,3263.92,0,0,Loyal
34,1,57,62.45,0,2,3506.08,0,0,Loyal
35,1,29,87.59,0,3,2521.7,0,0,Loyal
19,1,65,28.72,0,1,1922.83,0,0,Loyal
66,0,47,118.11,2,2,5585.13,0,0,Loyal
41,1,60,84.65,0,0,5063.07,0,0,Loyal
45,0,60,76.97,0,1,4550.93,1,1,At Risk
69,0,8,103.14,0,2,881.3,1,1,At Risk
56,1,57,135.16,0,0,7732.19,1,1,At Risk
27,1,65,17.35,0,3,1224.87,1,0,Loyal
64,1,43,12.44,1,0,676.32,0,0,Loyal
50,0,24,118.96,1,2,2784.42,1,0,Dormant
41,0,8,119.13,2,1,822.56,1,1,At Risk
28,0,49,123.15,1,0,6025.54,0,0,Loyal
25,2,25,148.59,2,2,3731.19,0,0,Loyal
44,1,64,41.0,1,3,2541.84,0,0,Loyal
43,0,13,13.25,1,2,232.53,0,0,Dormant
29,1,5,137.72,1,2,699.68,1,1,At Risk
52,1,66,78.68,1,3,5116.12,0,0,Loyal
74,0,4,10.16,1,2,24.79,0,0,Dormant
32,0,60,119.36,1,3,7246.08,1,1,At Risk
38,0,61,97.11,0,3,5861.84,0,0,Loyal
54,0,18,84.01,2,3,1577.64,0,0,Dormant
77,1,67,142.26,1,2,9588.83,0,0,Loyal
47,0,2,57.09,2,3,32.85,0,0,Dormant
22,1,26,123.64,0,3,3241.46,1,1,At Risk
34,2,8,56.89,0,3,505.01,1,1,At Risk
79,1,33,52.92,1,2,1636.0,0,0,Loyal
43,1,45,22.58,1,0,981.58,0,0,Loyal
51,1,59,121.29,0,0,7169.34,1,1,At Risk
50,0,66,14.27,0,2,862.68,0,0,Loyal
35,1,20,63.4,0,2,1285.22,0,0,Dormant
42,1,48,24.3,0,3,1117.48,0,0,Loyal
58,1,51,104.76,0,2,5300.59,1,1,At Risk
78,0,67,57.97,1,0,3830.03,0,0,Loyal
47,1,55,14.17,0,1,608.86,0,0,Loyal
54,0,25,40.12,2,2,1040.2,0,0,Loyal
37,0,15,87.56,2,2,1283.03,0,0,Dormant
62,0,36,45.53,0,2,1690.74,0,0,Loyal
19,1,35,54.43,0,1,1908.98,0,0,Loyal
71,0,37,111.37,0,2,4190.19,1,1,At Risk
30,1,25,82.21,0,1,2044.79,0,0,Loyal
74,0,23,100.84,0,2,2419.24,0,0,Dormant
78,0,53,132.65,1,2,7083.03,1,1,At Risk
57,1,15,141.7,0,1,2097.0,0,0,Dormant
59,0,2,118.4,0,2,242.03,1,1,At Risk
37,1,66,135.51,0,1,8997.36,1,1,At Risk
23,1,71,96.85,1,2,6896.07,0,0,Loyal
28,1,26,23.04,1,2,556.22,0,0,Loyal
63,0,60,147.34,1,2,8886.42,1,1,At Risk
42,0,40,49.86,1,0,2054.6,0,0,Loyal
59,0,22,78.64,0,1,1781.25,1,1,At Risk
27,1,54,30.92,0,2,1638.28,1,1,At Risk
48,0,56,30.84,2,0,1763.17,0,0,Loyal
60,0,26,103.18,1,2,2714.08,0,0,Loyal
21,0,2,42.01,0,1,196.15,1,1,At Risk
42,0,8,24.67,1,3,105.93,0,0,Dormant
45,1,37,130.72,0,3,4838.15,1,1,At Risk
41,1,47,142.98,2,0,6692.96,0,0,Loyal
52,1,17,49.21,0,0,774.96,0,0,Dormant
58,0,70,87.35,2,1,6145.02,0,0,Loyal
78,0,12,80.72,0,2,982.07,0,0,Dormant
77,0,57,42.73,0,2,2401.15,0,0,Loyal
22,0,45,15.76,0,3,668.23,0,0,Loyal
50,1,50,60.6,0,1,2988.38,1,1,At Risk
28,0,25,122.57,2,1,3048.8,0,0,Loyal
25,1,50,112.52,2,3,5579.66,0,0,Loyal
38,1,10,131.64,2,2,1363.57,0,0,Dormant
49,0,58,73.27,2,2,4309.79,0,0,Loyal
22,0,3,118.98,0,2,378.25,1,1,At Risk
51,0,62,111.76,0,3,6930.46,1,1,At Risk
26,1,46,72.29,0,1,3315.37,1,1,At Risk
55,1,58,52.64,1,2,3023.21,0,0,Loyal
60,0,61,103.38,0,2,6283.69,0,0,Loyal
49,0,63,30.44,0,2,1918.32,1,0,Loyal
27,1,30,123.03,0,1,3680.12,1,1,At Risk
29,1,71,147.74,0,3,10563.57,1,1,At Risk
52,0,15,73.44,2,3,1084.76,0,0,Dormant
56,1,63,130.49,1,0,8175.88,1,0,Loyal
35,1,44,53.31,2,2,2352.95,0,0,Loyal
40,0,69,139.53,0,1,9701.54,0,0,Loyal
29,1,39,140.78,0,1,5491.96,0,0,Loyal
48,0,40,45.88,2,3,1768.54,0,0,Loyal
28,1,30,62.72,1,3,1851.54,0,0,Loyal
51,1,37,78.6,2,3,2884.32,0,0,Loyal
44,1,21,108.59,1,0,2312.27,0,0,Dormant
38,1,52,87.48,0,3,4548.14,1,1,At Risk
27,0,72,110.35,0,0,7982.5,0,0,Loyal
30,0,58,96.97,0,0,5580.79,0,0,Loyal
75,0,35,121.34,0,3,4205.86,0,0,Loyal
62,0,48,43.9,2,0,2152.56,0,0,Loyal
64,0,29,72.33,0,1,2214.31,0,0,Loyal
42,0,49,11.35,0,2,568.79,0,0,Loyal
30,1,37,95.97,2,2,3533.22,0,0,Loyal
58,1,39,148.06,0,0,5655.92,0,0,Loyal
23,1,27,103.42,0,0,2799.07,0,0,Loyal
52,1,3,109.7,0,1,412.41,1,1,At Risk
80,1,25,58.03,2,2,1467.91,0,0,Loyal
45,0,68,51.39,0,2,3524.71,1,1,At Risk
37,1,70,52.87,0,0,3713.99,0,0,Loyal
37,0,6,49.64,0,2,347.79,1,1,At Risk
58,1,67,79.88,1,2,5370.32,0,0,Loyal
21,0,4,69.47,0,1,279.24,1,1,At Risk
37,1,29,148.79,0,0,4323.91,0,0,Loyal
22,1,27,130.47,1,2,3472.37,1,1,At Risk
39,1,39,50.91,0,3,1996.63,0,0,Loyal
41,0,71,34.04,2,3,2423.15,0,0,Loyal
61,1,36,49.96,0,3,1785.15,0,0,Loyal
34,1,1,68.62,0,0,48.63,1,1,At Risk
22,0,61,44.43,1,2,2699.25,0,0,Loyal
74,1,50,114.28,0,1,5766.67,0,0,Loyal
43,0,72,29.06,2,2,2150.81,0,0,Loyal
53,0,37,147.08,2,1,5439.5,1,1,At Risk
25,1,61,65.22,1,2,3938.22,0,0,Loyal
26,1,4,135.65,0,1,521.45,1,1,At Risk
34,1,3,145.91,0,1,455.97,1,1,At Risk
73,0,30,139.63,1,2,4195.86,0,0,Loyal
25,0,8,66.95,2,3,561.49,0,1,At Risk
22,1,47,143.16,0,2,6720.65,0,1,At Risk
27,0,33,148.59,0,2,4896.22,1,1,At Risk
67,0,41,15.94,2,1,670.3,0,0,Loyal
77,1,11,40.52,0,0,463.64,1,1,At Risk
72,0,43,79.08,0,3,3408.15,0,0,Loyal
31,0,43,132.18,0,0,5676.31,0,0,Loyal
44,1,58,113.52,0,1,6521.43,1,1,At Risk
44,0,35,99.09,0,0,3511.9,0,0,Loyal
22,0,34,100.98,1,0,3541.46,0,0,Loyal
32,0,66,101.77,1,0,6737.45,1,0,Loyal
45,1,72,105.67,2,2,7625.34,0,0,Loyal
22,1,58,77.85,0,3,4473.47,0,0,Loyal
39,0,4,87.14,0,2,375.4,0,0,Dormant
29,0,64,23.2,0,2,1497.19,1,0,Loyal
59,0,27,55.3,2,1,1445.83,0,0,Loyal
25,0,29,122.06,0,0,3539.1,0,0,Loyal
76,1,10,108.41,1,3,1076.95,0,0,Dormant
18,1,18,72.59,0,3,1345.72,0,0,Dormant
52,2,72,23.25,0,0,1737.33,1,1,At Risk
77,1,71,97.86,2,3,6950.14,0,0,Loyal
33,0,30,30.45,0,2,882.71,0,0,Loyal
72,0,35,140.28,0,3,4921.49,1,1,At Risk
47,1,16,24.1,2,0,354.34,0,0,Dormant
60,1,8,96.29,0,2,755.09,1,1,At Risk
58,0,58,42.4,0,3,2559.65,0,0,Loyal
27,1,10,69.6,0,3,719.38,0,0,Dormant
51,0,44,112.62,0,0,4934.67,0,0,Loyal
69,0,3,58.43,2,3,136.65,1,1,At Risk
28,0,53,57.66,1,3,3013.0,0,0,Loyal
37,0,42,81.38,0,3,3373.89,1,1,At Risk
60,1,15,115.56,2,1,1685.72,1,1,At Risk
24,0,36,43.26,0,2,1611.95,1,1,At Risk
38,0,9,88.39,0,0,754.0,0,0,Dormant
77,1,15,60.9,1,2,894.99,0,0,Dormant
28,0,47,94.61,0,3,4443.55,0,0,Loyal
54,0,17,144.05,0,0,2353.61,1,1,At Risk
40,1,59,35.72,0,0,2103.17,0,0,Loyal
61,0,33,35.05,0,3,1189.8,0,0,Loyal
48,0,35,10.62,1,0,290.47,0,0,Loyal
35,1,17,11.63,2,3,265.72,0,0,Dormant
41,0,3,33.24,0,1,148.24,1,1,At Risk
39,0,29,143.82,1,2,4112.99,0,0,Loyal
54,1,50,108.53,1,0,5402.21,1,1,At Risk
64,0,51,85.25,1,3,4313.39,0,0,Loyal
61,1,4,49.11,1,2,213.91,0,0,Dormant
18,1,62,18.91,2,3,1107.81,0,0,Loyal
79,1,50,69.71,2,2,3495.09,0,0,Loyal
67,0,34,75.28,0,1,2547.64,1,1,At Risk
23,0,63,119.04,1,2,7513.14,1,1,At Risk
55,1,66,122.32,0,0,8110.59,1,1,At Risk
46,0,26,38.77,0,3,1054.62,0,0,Loyal
60,0,12,122.83,0,3,1428.39,1,1,At Risk
74,1,41,133.04,0,3,5487.53,1,1,At Risk
28,1,53,116.97,1,2,6202.83,1,1,At Risk
33,1,72,17.58,1,2,1303.09,0,0,Loyal
23,1,9,126.0,0,2,1078.45,1,1,At Risk
18,1,50,33.87,0,0,1669.72,0,0,Loyal
77,0,35,105.45,2,1,3660.36,0,0,Loyal
72,0,59,41.18,0,2,2417.14,1,1,At Risk
65,2,67,144.16,0,1,9694.35,0,0,Loyal
77,0,6,70.95,0,2,435.64,1,1,At Risk
52,1,32,68.6,1,0,2237.83,0,0,Loyal
41,1,72,72.58,0,1,5210.23,0,0,Loyal
55,0,15,36.13,0,2,506.72,0,0,Dormant
20,0,26,38.28,0,0,982.69,0,0,Loyal
68,1,7,18.89,0,3,119.73,0,0,Dormant
78,1,31,65.2,2,0,2053.51,0,0,Loyal
57,1,39,134.46,0,2,5167.23,0,1,At Risk
71,1,10,26.63,2,0,283.04,0,0,Dormant
19,0,70,50.06,1,0,3513.18,0,0,Loyal
68,1,37,73.87,0,0,2770.39,0,0,Loyal
77,2,13,127.24,0,2,1761.15,1,1,At Risk
32,0,48,116.48,0,1,5547.41,1,1,At Risk
39,1,17,121.32,0,0,2077.93,0,1,At Risk
63,1,45,70.6,1,2,3134.32,0,0,Loyal
63,1,9,53.04,1,2,446.46,0,0,Dormant
72,0,1,107.2,0,2,146.96,1,1,At Risk
21,1,28,109.7,2,3,3077.07,0,0,Loyal
41,1,2,113.88,2,2,176.7,1,1,At Risk
36,0,51,30.91,0,2,1645.42,0,0,Loyal
47,1,43,70.13,2,2,3056.51,0,0,Loyal
39,0,21,144.41,1,0,3086.91,0,0,Dormant
56,1,20,45.0,0,1,899.07,0,0,Dormant
65,0,26,10.13,0,3,265.26,0,0,Loyal
57,0,66,76.37,0,2,5063.96,0,0,Loyal
44,0,39,64.96,0,3,2535.21,1,1,At Risk
32,0,36,39.22,0,2,1369.98,0,0,Loyal
69,1,7,94.3,0,1,662.19,1,1,At Risk
54,1,59,71.16,2,2,4140.34,0,0,Loyal
71,0,53,112.23,2,0,5957.55,0,0,Loyal
18,1,20,69.87,2,2,1337.94,0,0,Dormant
29,1,22,97.27,2,3,2133.3,0,0,Dormant
26,1,16,147.22,0,2,2349.65,1,1,At Risk
36,1,72,43.82,0,1,3073.64,0,0,Loyal
35,0,51,67.71,0,2,3474.1,1,1,At Risk
76,0,56,46.5,0,2,2503.21,0,0,Loyal
56,1,64,77.06,0,3,4932.46,1,1,At Risk
28,0,16,113.7,0,1,1844.02,0,0,Dormant
28,1,3,108.1,0,1,211.96,1,1,At Risk
47,0,5,47.68,0,1,300.78,1,1,At Risk
37,0,44,10.45,1,3,396.91,0,0,Loyal
69,0,15,99.95,0,3,1534.72,0,0,Dormant
75,0,38,141.41,0,1,5387.35,1,1,At Risk
32,1,47,58.11,0,1,2684.88,0,0,Loyal
74,0,67,18.76,0,2,1247.18,0,0,Loyal
72,0,69,45.47,0,3,3077.82,0,0,Loyal
42,1,49,124.23,0,3,6130.53,0,0,Loyal
66,1,56,68.93,0,0,3957.68,0,0,Loyal
20,1,24,24.98,0,3,619.07,1,0,Dormant
75,1,12,33.97,2,2,376.01,0,0,Dormant
60,1,38,12.6,1,0,479.03,0,0,Loyal
43,1,63,73.04,0,3,4581.07,1,0,Loyal
62,1,15,108.21,1,3,1599.72,0,0,Dormant
45,1,66,95.25,2,1,6291.69,0,0,Loyal
79,0,36,115.68,0,1,4165.82,0,0,Loyal
23,1,20,29.92,1,2,582.63,0,0,Dormant
63,0,9,70.47,0,0,656.86,1,1,At Risk
49,1,1,131.24,0,2,109.76,1,1,At Risk
28,1,4,67.74,2,0,220.88,1,1,At Risk
30,1,60,123.91,2,1,7436.08,0,0,Loyal
34,0,50,52.91,1,0,2639.11,0,0,Loyal
63,1,64,146.22,1,1,9246.23,1,0,Loyal
70,0,65,105.82,0,2,6889.32,1,1,At Risk
63,0,64,84.71,0,0,5493.58,1,1,At Risk
53,1,68,96.69,1,2,6574.57,0,0,Loyal
47,0,39,53.94,0,2,2151.53,1,1,At Risk
21,0,38,107.61,0,2,4146.21,1,1,At Risk
31,0,19,126.12,0,3,2378.43,1,0,Dormant
63,1,22,93.14,2,1,2026.47,0,0,Dormant
45,0,59,41.16,2,3,2492.02,0,0,Loyal
24,1,38,47.2,0,3,1754.27,0,0,Loyal
33,0,14,64.54,0,0,965.51,0,0,Dormant
31,0,43,46.95,0,0,1969.96,0,0,Loyal
54,1,33,34.78,0,3,1163.06,0,0,Loyal
56,1,25,130.45,0,0,3227.66,1,1,At Risk
66,1,12,46.4,1,1,621.6,0,0,Dormant
44,1,23,13.03,0,3,239.34,1,1,At Risk
47,1,18,24.06,1,3,482.84,0,0,Dormant
32,1,36,63.66,0,2,2237.84,0,0,Loyal
74,1,46,106.83,0,2,4968.26,1,1,At Risk
73,1,58,96.73,0,2,5690.29,0,0,Loyal
56,0,12,105.12,0,3,1306.07,1,1,At Risk
80,1,58,31.65,0,2,1859.37,1,1,At Risk
59,0,10,75.49,0,2,643.75,1,1,At Risk
35,1,38,19.14,0,1,727.88,0,0,Loyal
28,0,26,131.26,0,2,3532.28,0,0,Loyal
39,1,12,53.25,0,3,581.21,1,0,Dormant
63,1,2,30.81,0,1,95.12,1,1,At Risk
21,0,30,108.79,0,2,3304.82,1,1,At Risk
20,1,6,102.55,1,3,726.89,1,1,At Risk
78,0,15,42.94,0,0,728.33,1,1,At Risk
41,0,63,19.97,0,2,1262.11,1,1,At Risk
31,1,68,54.81,0,1,3728.92,1,1,At Risk
69,1,34,50.76,0,1,1648.0,0,0,Loyal
20,1,40,89.26,0,2,3560.67,0,0,Loyal
76,0,10,73.58,1,2,817.41,0,0,Dormant
48,0,25,51.63,0,0,1246.43,0,0,Loyal
70,1,30,72.75,0,2,2107.7,0,0,Loyal
78,1,46,121.18,0,2,5564.51,1,1,At Risk
74,0,20,104.01,0,2,2096.84,1,0,Dormant
75,1,40,38.94,0,0,1478.18,1,1,At Risk
52,0,60,71.83,0,2,4380.05,1,1,At Risk
48,1,25,90.3,0,2,2301.83,0,0,Loyal
74,1,70,44.24,2,2,3095.68,0,0,Loyal
69,1,23,66.67,0,0,1595.59,1,0,Dormant
29,0,24,92.95,0,2,2210.66,0,0,Dormant
27,1,50,110.74,0,0,5508.45,0,0,Loyal
37,1,36,24.61,2,1,832.82,0,0,Loyal
35,0,20,26.02,1,2,517.97,0,0,Dormant
61,2,35,136.87,1,1,4865.8,1,0,Loyal
73,1,54,86.03,0,2,4631.16,1,1,At Risk
53,0,15,41.17,1,1,693.22,0,0,Dormant
68,0,52,114.58,0,2,5931.81,0,0,Loyal
78,0,38,19.57,1,2,678.53,0,0,Loyal
36,1,30,137.08,0,1,4054.41,0,0,Loyal
34,1,53,34.0,2,0,1789.18,0,0,Loyal
57,1,55,68.88,2,2,3686.03,0,0,Loyal
78,0,5,61.09,0,2,309.79,1,1,At Risk
28,1,39,55.83,1,3,2149.45,0,0,Loyal
22,0,65,31.78,1,2,2079.19,0,0,Loyal
54,1,28,133.45,1,3,3818.9,1,1,At Risk
62,1,65,79.72,1,2,5149.58,0,0,Loyal
53,0,63,88.86,2,0,5507.21,0,0,Loyal
62,1,25,56.86,0,1,1305.8,1,1,At Risk
65,0,35,29.65,0,3,1020.61,0,0,Loyal
61,1,56,127.79,0,0,7184.84,0,1,At Risk
31,0,53,38.92,0,0,2018.83,0,0,Loyal
70,0,22,17.68,0,3,380.82,0,0,Dormant
45,0,49,96.75,0,3,4726.14,0,0,Loyal
70,0,31,49.4,1,0,1611.22,0,0,Loyal
26,0,4,114.12,0,1,459.07,1,1,At Risk
76,1,5,85.23,2,0,326.27,0,1,At Risk
55,0,37,56.37,2,2,2039.37,0,0,Loyal
46,0,15,53.53,0,3,756.28,0,0,Dormant
42,1,24,41.58,0,2,936.88,1,1,At Risk
25,0,57,10.87,0,1,570.17,1,1,At Risk
65,1,12,65.61,1,2,797.7,0,0,Dormant
36,0,24,19.08,2,1,406.41,0,0,Dormant
19,1,20,111.92,0,0,2199.77,1,1,At Risk
23,0,9,72.58,1,3,587.01,0,0,Dormant
47,0,34,84.15,0,3,2903.82,0,0,Loyal
78,0,17,141.82,2,2,2440.85,0,0,Dormant
19,1,64,120.15,0,2,7778.1,0,0,Loyal
68,1,43,37.51,0,0,1570.44,1,1,At Risk
36,0,6,93.62,0,0,595.44,0,0,Dormant
30,1,42,119.58,0,2,4987.56,1,1,At Risk
66,0,49,85.61,0,3,4176.12,0,0,Loyal
70,0,72,123.86,0,3,9031.87,1,1,At Risk
25,0,24,79.1,0,0,1918.77,1,1,At Risk
26,0,70,12.74,2,0,795.11,0,0,Loyal
40,0,14,44.32,1,3,693.01,0,0,Dormant
54,0,17,130.56,2,1,2214.35,0,0,Dormant
25,1,66,53.32,0,1,3528.4,1,1,At Risk
26,0,42,102.51,0,1,4327.27,1,1,At Risk
33,1,33,26.56,1,1,886.51,0,0,Loyal
33,1,36,58.67,1,0,2026.63,0,0,Loyal
29,2,64,23.02,0,2,1576.58,1,1,At Risk
42,0,20,69.14,0,0,1392.75,1,0,Dormant
74,0,27,69.32,0,2,1869.23,0,0,Loyal
28,0,53,15.39,0,0,827.69,1,1,At Risk
35,1,10,59.17,1,1,581.36,0,0,Dormant
30,1,59,45.04,0,3,2689.87,0,0,Loyal
52,1,44,23.2,0,3,1083.05,0,0,Loyal
35,1,71,38.1,1,2,2702.2,0,0,Loyal
60,1,4,49.82,0,0,192.48,1,1,At Risk
47,0,6,85.84,0,0,460.85,1,1,At Risk
60,1,17,107.83,1,1,1744.0,0,0,Dormant
54,1,16,44.42,1,2,746.12,0,0,Dormant
47,0,16,67.92,2,3,1157.27,0,0,Dormant
77,1,18,40.38,0,2,771.51,0,0,Dormant
20,0,20,46.51,0,3,929.38,0,0,Dormant
46,1,68,92.18,1,1,6271.99,0,0,Loyal
42,0,18,76.57,2,1,1268.28,0,0,Dormant
19,1,24,53.4,1,2,1303.13,0,0,Dormant
64,1,62,41.48,0,2,2643.87,0,1,At Risk
22,2,57,62.16,1,3,3555.42,0,0,Loyal
77,1,23,68.94,0,0,1629.24,1,1,At Risk
48,1,29,99.95,1,2,2984.33,0,0,Loyal
22,1,13,145.54,1,0,1904.04,0,0,Dormant
38,1,36,53.31,0,0,1856.93,0,0,Loyal
65,1,61,51.85,0,2,3087.63,0,0,Loyal
66,1,25,22.01,0,3,562.11,0,0,Loyal
43,1,43,112.68,0,3,4873.66,1,1,At Risk
24,1,52,124.57,0,1,6517.53,1,0,Loyal
47,0,34,92.74,1,1,3155.74,0,0,Loyal
51,2,72,16.31,2,3,1166.65,0,0,Loyal
45,0,6,42.25,2,3,185.54,0,0,Dormant
79,0,5,34.73,1,2,305.25,1,0,Dormant
31,1,14,103.79,2,1,1413.53,0,0,Dormant
35,1,20,39.37,0,3,872.62,1,1,At Risk
74,0,31,116.68,0,1,3623.53,1,1,At Risk
61,0,4,53.46,0,2,125.41,1,1,At Risk
34,1,13,147.66,2,1,1920.94,0,0,Dormant
42,0,52,17.75,0,1,988.83,1,1,At Risk
23,1,71,115.01,2,1,8172.74,0,0,Loyal
22,1,50,120.42,0,1,6043.61,1,1,At Risk
70,0,29,99.84,0,3,2890.97,0,0,Loyal
38,2,14,88.6,0,2,1139.06,1,1,At Risk
71,1,36,98.32,1,2,3544.72,0,0,Loyal
56,0,35,53.49,0,1,1875.85,0,0,Loyal
76,2,26,64.76,2,3,1651.83,0,0,Loyal
74,1,33,42.57,0,2,1422.54,1,1,At Risk
67,1,68,51.95,2,3,3612.92,0,0,Loyal
37,1,31,132.46,0,1,4138.36,0,1,At Risk
28,1,30,42.56,1,1,1244.07,0,0,Loyal
22,1,39,128.24,0,3,5001.9,0,0,Loyal
55,0,70,95.45,0,1,6691.89,0,0,Loyal
56,0,54,97.28,1,0,5265.91,0,0,Loyal
52,1,10,53.3,1,0,513.98,1,0,Dormant
79,1,56,43.14,2,2,2390.77,0,0,Loyal
52,0,68,65.24,1,2,4459.27,0,0,Loyal
74,1,64,140.39,2,2,8986.5,1,1,At Risk
42,0,39,143.0,1,1,5646.15,0,0,Loyal
47,0,72,32.99,0,2,2374.33,0,0,Loyal
19,0,71,102.66,2,3,7327.37,1,1,At Risk
37,0,11,67.75,2,1,772.1,0,0,Dormant
53,0,57,15.9,0,2,845.51,0,0,Loyal
54,0,1,21.58,0,2,39.72,0,0,Dormant
19,1,51,115.03,2,1,5896.05,0,0,Loyal
65,0,36,10.19,1,3,414.91,0,0,Loyal
61,0,35,65.76,1,3,2370.37,0,0,Loyal
64,0,25,32.19,0,3,849.28,0,0,Loyal
44,1,56,148.48,1,0,8327.8,0,0,Loyal
49,0,2,18.07,0,0,42.19,0,0,Dormant
76,1,63,29.17,2,1,1916.13,0,0,Loyal
21,1,14,137.84,0,2,1938.14,1,1,At Risk
44,1,52,50.54,1,3,2718.21,0,0,Loyal
47,0,69,51.18,2,2,3466.51,0,0,Loyal
20,1,63,137.84,2,3,8717.19,0,0,Loyal
63,0,10,34.0,0,2,394.52,0,0,Dormant
62,2,65,145.39,0,0,9437.95,1,1,At Risk
44,0,32,70.14,0,0,2271.81,0,0,Loyal
55,0,32,68.85,2,1,2178.22,0,0,Loyal
53,1,31,139.97,1,0,4352.41,0,0,Loyal
18,1,47,22.94,1,2,1082.69,0,0,Loyal
52,0,12,36.83,0,1,390.8,0,0,Dormant
73,1,57,124.03,1,0,7152.64,0,0,Loyal
29,1,7,32.2,1,2,211.65,0,0,Dormant
52,0,36,55.47,0,3,1996.96,1,1,At Risk
72,0,31,113.64,0,2,3504.25,1,1,At Risk
35,0,10,71.11,0,0,703.9,1,1,At Risk
63,0,21,95.41,0,0,2017.74,1,1,At Risk
54,0,52,66.71,0,1,3490.95,1,0,Loyal
40,0,22,93.03,2,1,1981.14,0,0,Dormant
50,1,3,142.93,2,2,427.98,0,0,Dormant
